text	label
"kyle's decline into a "" living hell "" is part of a journey to that thing we all battle within our selves . "	0
all that quickly changes when frodes father is going out with his new girlfriend mette , who hates children . 	0
the film , staged among some of the western art tradition's greatest masterpieces , climaxes in a pageant of color , motion , and music . 	0
leave it to rohmer , now 82 , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than two centuries ago . 	1
the scientist is sentenced to jail by the grand council of the galactic federation . 	0
however , instead of bringing the prime minister down , ali is embraced by the nation as the voice of youth and 'realness' , making the prime minister and his government more popular than ever . 	0
as predictable as the outcome of a globetrotters-generals game , juwanna mann is even more ludicrous than you'd expect from the guy-in-a-dress genre , and a personal low for everyone involved . 	1
against all odds in heaven and hell , it creeped me out just fine . 	1
everything you loved about it in 1982 is still there , for everybody who wants to be a kid again , or show it to their own kids . 	1
a young idealistic priest in northern ireland has his faith put to the test when he is faced with the ultimate moral dilemma . 	0
krueger is able to disguise himself as pamela voorhees , and instructs jason to start murdering on elm street upon his resurrection , therefore restoring freddy's power as well . 	0
the heightened symmetry of this new/old cinema paradiso makes the film a fuller experience , like an old friend haunted by the exigencies of time . 	1
he also doesn't realize that he accidentally left one of his shoes there . 	0
the last executioners of germany , the former east germany , france , hungary , yugoslavia and romania have faced the camera . 	0
real women may have many agendas , but it also will win you over , in a big way . 	1
together with his men , mcnamara uses a hero's resolve to carry out his mission , ultimately forced to weigh the value of his life against the good of his country . 	0
but who is the one doing it , malfoy , gamekeeper hagrid ( robbie coltrane ) , or , even , harry ? 	0
in india , with ben's help , the couple intends to retrieve their ailing sick daughter , who is stuck in a buddhist monastery in a far off and remote village . 	0
when rock star roddy usher's wife is murdered , he's sent to the county lunatic asylum , where the therapy is far more insane than the inmates . 	0
is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ? 	1
it certainly won't win any awards in the plot department but it sets out with no pretensions and delivers big time . 	1
the story revolves around a dying father and his son , who is trying to learn more about his dad by piecing together the stories he has gathered over the years . 	0
among the drove is a pair of con men , on a decadent road trip as santa and his elf . 	0
moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out . 	1
this is a movie where the most notable observation is how long you've been sitting still . 	1
if high crimes were any more generic it would have a universal product code instead of a title . 	1
the pace and the visuals are so hyped up that a curious sense of menace informs everything . 	1
provides an intriguing look at how the new economy has redrawn class lines in contemporary china . 	1
at the end a 50-foot high , neon-lit , wooden effigy is burned , igniting a wild , tribal , all-night celebration . 	0
well , robert's not a suitable chinese girl - but is he gay ? 	0
despite all the talking , by the time the bloody climax arrives we still don't feel enough of an attachment to these guys to care one way or another . 	1
the movie takes place in mexico , 2002 ( based on a story from the 1800's ) . 	0
together they discover that a corporation funds and is profitting from the plantation-like work environment they are forced to work under . 	0
splendidly illustrates the ability of the human spirit to overcome adversity . 	1
a composition of gestures stripped of romance and presented in their barest forms . 	1
miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet . 	1
november 1918 the army of soviet union conquers narva&#180 ; s and petser&#180 ; s cities in spite of their peaceful announcements . 	0
by embracing the original series' tacky elements and inserting just enough self-mockery to avoid smugness , the movie manages to fulfill basic expectations . 	1
the film is told in flashbacks with a female reporter interviewing gale . 	0
confronted with the reality that jazz has limited commercial appeal , the story focuses on the band's battles with the music industry and one another to find respect and recognition without 'selling out' . 	0
it may not be history � but then again , what if it is ? � but it makes for one of the most purely enjoyable and satisfying evenings at the movies i've had in a while . 	1
the gripping story of the dutch bettien martens , based on true facts . 	0
an intricate tale of guilt , grief and dark serendipity . . . so deft it's hard not to gasp with delight as the plot's pieces slide into place and its machinery begins humming . 	1
however , she got more than what she bargained for when she realised she could even see ghosts . 	0
both an admirable reconstruction of terrible events , and a fitting memorial to the dead of that day , and of the thousands thereafter . 	1
when the baby comes back in 1991 as a 17 year old delinquent , sepideh , the warden respects mitra enough to protect the girl . 	0
an odd , haphazard , and inconsequential romantic comedy . 	1
having an affair with his girlfriend's professor forces him to make difficult decisions about love , friendship , career , and the direction his life should take . 	0
determined not to let this opportunity slip by , she vows to act on that information right away . 	0
its valuable message makes it a must-see for children and teenagers , and even more so for those callous adults who have become casually corrupt in their efforts to simply get through life . 	1
in the story , he is weary of being kept within the walls of his father's ( and soon to be his ) kingdom . 	0
a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack	1
harsh , effective documentary on life in the israeli-occupied palestinian territories . 	1
the film shows the relationship of the couple in love mid hope , difficulties , and misencounters in a beautiful and violent metropolis . 	0
ruled by instant gratification and material desires , they plot to steal a napoleon collection from one of their parents' homes . 	0
stripped of his driving privileges for years , and with failing eye sight , eagle steals away in his late wife's old lincoln and heads cross-country to pete's rescue . 	0
especially one girl , isa , has to choose between two boys who are fighting against each other . 	0
the humor isn't as sharp , the effects not as innovative , nor the story as imaginative as in the original . but it could have been worse . 	1
when he loses his power the bully becomes victim and blames everyone else for his demise . 	0
on the surface a silly comedy , scotland , pa would be forgettable if it weren't such a clever adaptation of the bard's tragic play . 	1
it's all a rather shapeless good time . . . 	1
their race against the clock to find the precious stones ultimately unravels a plot to distribute a deadly new weapon of war . 	0
on the way there , he sees a sports car that just hit a tree . 	0
she has returned to her family's house in greece after many of her friends and family members have died over the years . 	0
"context is provided by those who protested against segregation and the limited franchise earlier in bermuda by authoring a "" secret document "" that analysed the social problems of the island . "	0
in this condition , she meets lukas , a gentle , but at the same time , strong-willed and good-looking young man . 	0
even if the ring has a familiar ring , it's still unusually crafty and intelligent for hollywood horror . 	1
schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . 	1
regardless , he promises to watch over his little brother as their parents head off to a party for the night . 	0
an incredibly thoughtful , deeply meditative picture that neatly and effectively captures the debilitating grief felt in the immediate aftermath of the terrorist attacks . 	1
the first shocking thing about sorority boys is that it's actually watchable . even more baffling is that it's funny . 	1
works as another uncompromisingly adult movie that assumes its audience is intelligent and doesn't have to cut narrative corners to make viewers feel safe . 	1
like the tuck family themselves , this movie just goes on and on and on and on	1
diana seeks to escape the wasteland of lies she can't stop telling . 	0
at the eleventh hour king and cuthbertson are saved by the arrival of major merton ( derek jacobi ) , churchill's chief intelligence advisor . 	0
it was filmed above and below water over a two-year period . 	0
clerick john preston ( bale ) is a top ranking government agent responsible for destroying those who resist the rules . 	0
as a revenge thriller , the movie is serviceable , but it doesn't really deliver the delicious guilty pleasure of the better film versions . 	1
the more dreams max has , the closer the fbi are in tracking down the kidnapper , but also as the case continues max discoveres the lies , corruption , and deceit of the government . 	0
"shown as an episode of "" the south bank show "" . "	0
in the first trip in november 2001 , majidi visited the refugee camp of makaki in a taliban controlled area and mile 46 , another small camp situated in a northern alliance held area . 	0
they belong to the international world of fashion and modelling and are top of their game artistes . 	0
hitting the road in a brand-new suv , they're having the time of their lives until something funny happens on the way to the monster truck show in reno . 	0
johnny lever ( paaji ) is a millionaire sardarji who believes in distributing &#38 ; spending lavishly his wealth on his friends . 	0
while holm is terrific as both men and hjejle quite appealing , the film fails to make the most out of the intriguing premise . 	1
a film that is a portrait of grace in an imperfect world . 	1
 . it's a brilliant revision of the book and it offers a motivation for the invention that's lacking in the first film version . 	1
based on a true story , this is about the irish journalist veronica guerin ( cate blanchett ) , a reporter for the dublin sunday independent , who exposed some of dublin's most powerful crime barons and drug lords in 1996 . 	0
it's incredibly enjoyable to watch derrida pick apart , and fight against , the very process and premise of making a film about someone , particularly him . 	1
as a result , sarah embarks upon a journey of discovery that leads to danger , heartbreak and romance in the far corners of the world . 	0
depending upon your reaction to this movie , you may never again be able to look at a red felt sharpie pen without disgust , a thrill , or the giggles . 	1
the cast , collectively a successful example of the lovable-loser protagonist , shows deft comic timing . 	1
this means that his superiors hold him in high regard for his unblemished reputation and excellent track record . 	0
the men are reasonably challenged with the the bizzare situation . 	0
their one hope , find the rabbit-proof fence that might just guide them home . 	0
now the monk must look for a new scrollkeeper . 	0
the aaa of action , xxx is a blast of adrenalin , rated eee for excitement . and vin diesel is the man . 	1
pacino , connery , de nero , schwarzenegger - together on film - for the first time . . . 	0
the trail twists and turns until the squad uncovers more than anyone would have ever given them credit for . 	0
after six months at sea on an unassisted solo circumnavigation , georgia perry's 44-foot sloop is becalmed for several days . 	0
katherine releases all her other clients in order to manage exclusively only her most promising talent . 	0
performances are potent , and the women's stories are ably intercut and involving . 	1
the pursuit eventually takes us back to l . a . , where secrets begin to get exposed . . . . 	0
cold and scattered , minority report commands interest almost solely as an exercise in gorgeous visuals . that's not vintage spielberg and that , finally , is minimally satisfying . 	1
"meanwhile , assistant chief holland , the only man in the department willing to stand up to the sis , threatens to end perry's brand of singlehanded "" justice "" on the los angeles streets . "	0
this is not an easy film . but it could be , by its art and heart , a necessary one . 	1
a lyrical , bittersweet film about what could be termed a by-product of battle . 	1
if we don't demand a standard of quality for the art that we choose , we deserve the trash that we get . 	1
there's none of the happily-ever -after spangle of monsoon wedding in late marriage -- and that's part of what makes dover kosashvili's outstanding feature debut so potent . 	1
they are soon off going from one strange adventure to another . 	0
sunshine state is a fine example of a carefully written film . but you shouldn't be too aware that a movie is well-written . 	1
you've already seen city by the sea under a variety of titles , but it's worth yet another visit . 	1
it'll keep you wide awake and . . . very tense . 	1
nothing short of a respectful testament to the ingenious creative drive of the outsider . 	1
only one person has the power to save the princess , a priestess . 	0
majid majidi interviews peasants , soldiers , youngsters , women , elderly and gives a special attention to the children's extraordinary resilience as they are confronted with the emotional and physical turmoil of war . 	0
with nothing to go on but his dreams and gut instinct , vince launches into his own search for ellen . . . or is he really searching for sara ? 	0
tedious norwegian offering which somehow snagged an oscar nomination . 	1
the gang breaks their leader out of jail , killing the policemen in the process . 	0
winnie is a free-spirited 15-year-old in a stuffy victorian household who stumbles on the tucks , a strange family hiding out on the family grounds . 	0
mark hamill plays coroner who begins to doubt that it is a suicide . 	0
this is a delightful comedy with countless celebrity cameos by dave foley , jeff goldblum , and jack black just to name a few . 	0
the ingenious construction ( adapted by david hare from michael cunningham's novel ) constantly flows forwards and back , weaving themes among three strands which allow us to view events as if through a prism	1
"i walked away not really know who "" they "" were , what "" they "" looked like . why "" they "" were here and what "" they "" wanted and quite honestly , i didn't care . "	1
approaching his 18th birthday , david drops out of school and runs away from home and from a conflicting relationship with his mother elena . 	0
it's a fascinating look into what spielberg truly loves , but it's not so much a masterpiece as a nice milestone . 	1
he has no idea how he has journeyed the 400 miles in less than two hours . 	0
this is one of the most visually stunning and thematically moving epics in recent memory , and in spite of numerous minor flaws , scorsese's best in more than a decade . 	1
when an ira cell forces him to hear last confession from a suspected informer , will he let them execute the terrorist ? 	0
on the granger movie gauge of 1 to 10 , the powerpuff girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience . 	1
a london website designer ops out of her comfortable but ordinary relationship with a nice boyfriend when she forms a dangerously obsessive bond with a handsome , mysterious mountaineer , who turns out to have some secrets . 	0
he is a cop , and chances are he's going to make some trouble for vince too . 	0
the mystery inc . gang have gone their separate ways and have been apart for two years , until they each receive an invitation to spooky island . 	0
automatically pegs itself for the straight-to-video sci-fi rental shelf . 	1
just about the best straight-up , old-school horror film of the last 15 years . 	1
"besides him , the other residents are "" baggers , "" human-like creatures that are infected by the tall man's blood , the dwarves , and , of course , the silver spheres , all trying to break out of the barrier that contains them and into the real world . "	0
in the 1800's there was a woman that little children would take their old teeth ( ones they had recently lost ) to in exchange for a gold coin . 	0
this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . 	1
schaefer's . . . determination to inject farcical raunch . . . drowns out the promise of the romantic angle . 	1
proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism . . . and still be a letdown if its twists and turns hold no more surprise than yesterday's weather report . 	1
suspiciously , word of the device got out to the underworld and both parents were brutally killed in front of the girls' eyes by criminals eager to get their hands on the invention . 	0
you'd think by now america would have had enough of plucky british eccentrics with hearts of gold . yet the act is still charming here . 	1
walter hill's pulpy , stylized boxing melodrama undisputed nearly overcomes its questionable in-the-ring match-up with solid fight choreography and gritty prison authenticity . 	1
despite their many differences , they form a loving , long term relationship . 	0
in a post communist eastern european country in 1996 the food prices are outrageous and times are tough . 	0
nothing is what it seems , and no one will be the same again , as the truth begins to surface in very dangerous circumstances . 	0
ever have one of those lifetimes where nothing seems to go right ? 	0
but craig wants to be boyfriends , while gary has other issues . 	0
chaotic , self-indulgent and remarkably ugly to look at , it's . . . like a series of pretentiously awful student films strung together into one feature-length horror . 	1
he has orchestrated a perverse sport where prisoners fight , sometime to the death for the entertainment and profit of he and his cronies . 	0
lessons abound for the students and teacher culminating in a reunion 25 years later . 	0
yet , just beneath the surface , there is an insecurity and fear they cannot face . 	0
as alex begins to dictate his tale of a romantic love triangle to the charming yet somewhat opinionated stenographer , emma challenges his ideas at every turn . 	0
perhaps no greater example yet exists of the beauty achievable when one is a master of the digital aesthetic . 	1
america's best player is being pulled in to the ultimate cyber-terror . 	0
he follows a new suspect , huh , and eventually catches him in the act of brutally murdering a woman in a crowded techno bar . 	0
just like every other seagal movie , only louder and without that silly ponytail . 	1
about as satisfying and predictable as the fare at your local drive through . 	1
when a movie asks you to feel sorry for mick jagger's sex life , it already has one strike against it . 	1
"brookdale is infested with super-intelligent , supernaturally empowered killer rats , a by-product of forgotten experiments conducted by "" dr . "	0
with no other leads , claire warily sets out with miles towards tiburon , a secret community outside the city that may be the last hold-out against the drug . . . 	0
 . . . in the pile of useless actioners from mtv schmucks who don't know how to tell a story for more than four minutes . 	1
japan's premier stylist of sex and blood hits audiences with what may be his most demented film to date . 	1
against the background of an australian desert landscape , so much space and so few people , sandy , a geologist , and hiromitsu , a japanese businessman , play out a story of human inconsequence in the face of the blistering universe . 	0
mehta expertly fashions a fascinating hybrid that is sure to delight audiences with its good-natured and well-timed humor , and its unabashed refusal to take itself seriously . 	1
paul doesn't see any other way but to commit suicide . 	0
she files for divorce , and marco makes a decision that will change all their lives . 	0
humorless , self-conscious art drivel , made without a glimmer of intelligence or invention . 	1
set in hounslow , west london and hamburg , the film follows two 18 year olds with their hearts set on a future in professional soccer . 	0
dozens of moments catch you up and take your breath away . 	1
the sentimental script has problems , but the actors pick up the slack . 	1
back when the earth was being overrun by glaciers , and animals were scurrying to save themselves from the upcoming ice age , a stupid sloth named sid , a woolly mammoth named manny , a saber-toothed tiger named diego , and an acorn-loving saber-toothed squirrel named scrat are forced to become unlikely heroes . 	0
if you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this oscar-nominated documentary takes you there . 	1
whenever it threatens to get bogged down in earnest dramaturgy , a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us . if horses could fly , this is surely what they'd look like . 	1
nete forces a doctor to tell her how much time he has left . 	0
although based on a real-life person , john , in the movie , is a rather dull person to be stuck with for two hours . 	1
while there , the elder man falls in love with the mom ( keaton ) . 	0
not too fancy , not too filling , not too fluffy , but definitely tasty and sweet . 	1
here's my advice , kev . start reading your scripts before signing that dotted line . 	1
the most ill-conceived animated comedy since the 1991 dog rover dangerfield . 	1
imax films can sometimes feel like a gimmick , but this is one subject that demands a scope as big as the imagination . 	1
viewers of barney's crushingly self-indulgent spectacle will see nothing in it to match the ordeal of sitting through it . 	1
lejos del para�so es al mismo tiempo una fiesta para los ojos y o�dos y un movilizador cuadro de personajes enfrentados a sus propios deseos , miedos y prejuicios . 	1
a recess in a wall , as for holding a statue . 	0
the end of innocence has already begun and a new path , dark and hopeful , stands waiting like the ships beyond her window . 	0
the actors must indeed be good to recite some of this laughable dialogue with a straight face . 	1
together , they work through their mutual mistrust and their shared grief over the death of carlos' mother rosario . 	0
"whether it's the fbi swooping in to rescue us in mississippi burning or a fearless teacher storming a "" ghetto "" school to prove our youth can learn as in dangerous minds , we are often offended by such cinematic myths that are more interested in appeasing white liberal sensibilities than raising complex questions about what whites must truly sacrifice if they are sincere about ending racial injustice . "	0
now , in present day , washed-up child actor julian ( luke eberl ) , the free-spirited hannah ( colombe jacobsen ) , and former teacher grace ( jenny mollen ) , along with a documentary film crew , go on a search for this man , who may be the embodiment of all evil . 	0
chon lin follows rathbone to london to kill him , while sending chon a letter telling him of the murder . 	0
the sequel to spy kids ; the second film revisits the adventures of the previous film . 	0
lan yu is at times too restrained , yet there are moments it captures the erotics of intimacy in a way that makes most american love stories look downright unfree . 	1
a lot like the imaginary sport it projects onto the screen -- loud , violent and mindless . 	1
back home , he encounters a place which no longer exists . 	0
aliens appear at the un and invite earth to join the galactic federation , there is a catch though , earth has one year to send a team of it's best fighters to represent the palnet in an unarmed combat tournament . 	0
if ocean's eleven was a high-priced banquet of popular guys toasting one another's hard-earned coolness in a pointless caper , full frontal is the after-party . 	1
moreover , he strongly believes in moulding his students by using principles . 	0
a team of scientists is recruited in a crash project to send a ship and bomb into the center of the earth to prevent the catastrophe . 	0
a distinctly mixed bag , the occasional bursts of sharp writing alternating with lots of sloppiness and the obligatory moments of sentimental ooze . 	1
chan's stunts are limited and so embellished by editing that there's really not much of a sense of action or even action-comedy . 	1
the smug , oily demeanor that donovan adopts throughout the stupidly named pipe dream is just repulsive . 	1
the film focuses on the relationships between each of the four people and what happens when an affair takes place between two of them who are not married to each other and logically betraying the two remaining characters . 	0
they have to prepare for some action as the there will be a full moon tonight . . . 	0
 . . . unlikable , uninteresting , unfunny , and completely , utterly inept . 	1
 . . . ( like ) channel surfing between the discovery channel and a late-night made-for-cable action movie . 	1
brian knows that tonight the evil has finally come to claim him . 	0
on new year's eve , 1969 , a flamboyant ragtag troupe of genderbending hippies took the stage of san francisco's palace theater and the cockettes were born . 	0
none of the characters or plot-lines are fleshed-out enough to build any interest . 	1
too much of storytelling moves away from solondz's social critique , casting its audience as that of intellectual lector in contemplation of the auteur's professional injuries . 	1
ultimately , the band must find its strength in the music that is their passion and the thread that holds them together , inspiring them to prevail . 	0
for a film that's being advertised as a comedy , sweet home alabama isn't as funny as you'd hoped . for a film that's being advertised as a comedy , sweet home alabama isn't as funny as you'd hoped . 	1
full of profound , real-life moments that anyone can relate to , it deserves a wide audience . 	1
not a film to rival to live , but a fine little amuse-bouche to keep your appetite whetted . 	1
fourth generation war hero col . william mcnamara is imprisoned in a brutal german pow camp . 	0
abandoned and filled with a mysterious past , holy angel school for girls is about to reveal its secrets of betrayal , jealousy , and vengeance . 	0
elisabeth m&#225 ; rton's film relates , restages and remembers the tragic story of spielrein's life as gleaned from a box of her papers discovered in 1977 in the cellar of geneva's former institute of psychology . 	0
a memorable experience that , like many of his works , presents weighty issues colorfully wrapped up in his own idiosyncratic strain of kitschy goodwill . 	1
horace and colt , a fifty-something married couple , are divided - they have lost the key , to their room and to each other . 	0
it seems that vince's sister , sara , has shown up too , about 22 years after she was abducted and murdered . 	0
has its moments -- and almost as many subplots . 	1
the sum of all fears pretends to be a serious exploration of nuclear terrorism , but it's really nothing more than warmed-over cold war paranoia . 	1
quirky and understated office comedy with crispin glover as the guy who would prefer not to work , but likes to hang around . 	1
this story is a heartbreaking look into the addiction of smoking and its consequences to the loved ones of the smoker . 	0
now that the tong and their drug cartel know who he is they will stop at nothing to kill robert to protect their own corrupt interests . 	0
diego , one of the tigers that attacked the humans , comes also claiming the baby . 	0
a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . 	1
a powerful and telling story that examines forbidden love , racial tension , and other issues that are as valid today as they were in the 1950s . 	1
while felice eventially convinces sam that she's his long-lost and thought-to-be-dead sister , she doesn't succeed in convincing him that the fbi is after him for past crimes . 	0
 . . . plenty of warmth to go around , with music and laughter and the love of family . 	1
the problem , amazingly enough , is the screenplay . 	1
"miracles , signs and wonders accompany them along with a massive media hunt to track down this "" miracle man . "" "	0
the level of maturity displayed by this 33-year-old first-time feature director is astonishing , considering her inexperience and her subject matter . 	1
a sly dissection of the inanities of the contemporary music business and a rather sad story of the difficulties of artistic collaboration . 	1
the trappings of i spy are so familiar you might as well be watching a rerun . 	1
but with cosimo stuck in the joint , it's up to his girl rosalind ( patricia clarkson ) to track down a patsy . 	0
lando , frustrated with isabel's conservatism and idealism , turns his attention to clara , which irked isabel . 	0
the film doesn't show enough of the creative process or even of what was created for the non-fan to figure out what makes wilco a big deal . 	1
but can handsome convince his pals to pull off one last , great cheat with him and outsmarting stark and the system , even if it means possibly destroying their friendships ? 	0
it is not a mass-market entertainment but an uncompromising attempt by one artist to think about another . 	1
an entertaining , surprisingly well-written and often rowdily amusing picture . 	1
part contemporary investigation and part historical inquiry , documentary follows the quest of one journalist in search of justice . 	0
after confidential ( and shameful ) information was released by british authorities , this amazing story of survival was finally confirmed . 	0
the following morning , cadmus discovers the terrible aftermath : the still-raving agave dancing through the woods , her dead son's head clutched in her hands . 	0
"funny and , at times , poignant , the film from director george hickenlooper all takes place in pasadena , "" a city where people still read . "" "	1
toledo awaits on the street for the exit of ana's lover ( gustavo garz&#243 ; n ) and begins a one-of-a-kind persecution-investigation that will last the whole night , to find out , before confronting him , who is that man and where did he meet ana . 	0
"this is a man's man , a ladies man , a super-hero : he's ted davis : "" bachelorman "" when the woman of his dreams , "" heather "" moves in next door , ted's ordeal begins . "	0
the film provides the viewer with a close-up biographical look at the lives of the enforcers of this penalty and of their personal fates . 	0
his debut novel currently resides on top of the best-seller list , and even the potential diversion of hollywood knocking on his door cannot keep him from his writing . 	0
when starla is forced to quit the cheerleading squad after getting some bad grads , genevieve moves in to take her place . 	0
'dragonfly' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue . 	1
helpless and powerless in malaysia , munnabhai plays a smart one on them and all are deported back to mumbai where the don is the uncrowned king . 	0
overwhelmed and excited about the big studio adventure ahead of him , alex moves into an apartment with two other up-n'-comings . 	0
it is , by conventional standards , a fairly terrible movie . . . but it is also weirdly fascinating , a ready-made eurotrash cult object . it is also , at times , curiously moving . 	1
like carlos and mickey , sean and eddie are best friends . 	0
what starts as an innocent game of bar trivia soon escalates into an all out war - dex &#38 ; eric vs . herb . 	0
the da sends the dupe into valento-land in hopes of getting the sociopath off his back . 	0
has little on its mind aside from scoring points with drag gags . 	1
viewing this underdramatized but overstated film is like watching a transcript of a therapy session brought to humdrum life by some freudian puppet . 	1
the story has its redundancies , and the young actors , not very experienced , are sometimes inexpressive . 	1
the last ones , in denial of the inevitable , have waited too long in the security of their own homes . 	0
merchant hasn't directed this movie so much as produced it -- like sausage . 	1
a strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two	1
now a chinese guy throws a monkey wrench into their plans . 	0
one senses in world traveler and in his earlier film that freundlich bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact . 	1
as asked in the first movie , what sort of people name their son gay m . focker ? 	0
facing her past , culturally and emotionally , eve finds herself caught up in the independent movement of armenia , and the crisis of commitment with the man whom she falls in love . 	0
calendar girls is about the women of the rylstone women's institute in north yorkshire . 	0
a close-to-solid espionage thriller with the misfortune of being released a few decades too late . 	1
"for all the realpolitik underpinnings , this is less john le carre than a tech noir "" die hard "" in downtown seoul . "	1
but still , the killings do not stop with his death . 	0
daringly perceptive , taut , piercing and feisty , biggie and tupac is undeniably subversive and involving in its bold presentation . 	1
who is murdered &#38 ; who is the murderer . . . 	0
this slender plot feels especially thin stretched over the nearly 80-minute running time . 	1
a penetrating glimpse into the tissue-thin ego of the stand-up comic . 	1
horrendously amateurish filmmaking that is plainly dull and visually ugly when it isn't incomprehensible . 	1
this attractive , 30 year old successful graphic designer with a captivating personality hasn't had a good date in over a year , and she's not alone - her best friends share the same problem . 	0
this is the true story of real ira bombers during the peak of the troubles in northern ireland , 1981 . 	0
steve quickly discovers that burt cannot even provide temporary lodging , but an administrator at his new high school directs him to a shelter for runaway kids where he soon learns to navigate his way . 	0
jenny even turns to the flower girl - who isn't much help . 	0
while fighting to save themselves , they must prevent petrov from getting a stolen computer chip containing the international banking codes for the new euro . 	0
"culled from nearly two years of filming , the documentary's candid interviews , lyric moments of grim beauty , and powerful verite footage takes us beyond the usual stereotypes of the rap world and into the life of tislam milliner , a struggling rapper who's ambitious to make it out of the "" hood "" . "	0
despite hoffman's best efforts , wilson remains a silent , lumpish cipher ; his encounters reveal nothing about who he is or who he was before . 	1
"with only a few weapons and time running out , they take shelter in an ancient house , inside which they will uncover the secrets of the "" house of the dead . "" "	0
with youthful high spirits , tautou remains captivating throughout michele's religious and romantic quests , and she is backed by a likable cast . 	1
based on real events then fictionalized the film is set in los angeles circa 1977 and chronicles the rise of two fast-talking hustlers charlie rainone and jack brenner from the streets of south philly to the executive towers of the music business . 	0
she spends her days catering to edgar's whims and fighting off lame advances from his taciturn partner in crime , flowers ( arie verveen ) . 	0
[jaglom] creates an engaging insider's world of enthusiastically entertaining characters and absorbing situations . 	1
after finding the plane and its crew torn to shreds , the group tries to piece together clues about what could be responsible for the carnage . 	0
the best thing that can be said of the picture is that it does have a few cute moments . 	1
dr . kanna &#38 ; rupi are childhood lovers and made for each other . 	0
a rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children's television . 	1
he is imprisoned , awaiting the death sentence for his crimes . 	0
scenes in which the band grooves with modern musicians montell jordan and joan osborne singing covers are spectacular . 	1
this is the story of a deaf mute who is laid off , and his sister , who requires a kidney transplant . 	0
if you open yourself up to mr . reggio's theory of this imagery as the movie's set . . . it can impart an almost visceral sense of dislocation and change . 	1
i'm not sure which will take longer to heal : the welt on johnny knoxville's stomach from a riot-control projectile or my own tortured psyche . 	1
britney spears' phoniness is nothing compared to the movie's contrived , lame screenplay and listless direction . 	1
as a director , mr . ratliff wisely rejects the temptation to make fun of his subjects . 	1
after he arrives , things seem to go smoothly at first , but eventually , life becomes very complicated for the young father as he spends more time in the community . 	0
at times , the suspense is palpable , but by the end there's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . 	1
as commander-in-chief of this film , bigelow demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world . 	1
ramsay is clearly extraordinarily talented , and based on three short films and two features , here's betting her third feature will be something to behold . 	1
they're also neighbours , living with widower fathers and problem siblings in the suburbs of taipei . 	0
femme fatale offers nothing more than a bait-and-switch that is beyond playing fair with the audience . are we dealing with dreams , visions or being told what actually happened as if it were the third ending of clue ? 	1
this is the story of a pot-smoking , free-wheeling los angeles record producer ( mcdormand ) , with a rock star boyfriend ( nivola ) , whose straight-laced son ( bale ) comes back home after graduation from harvard medical school with his rich fianc&#233 ; ( beckinsale ) , who's working on a book . 	0
becoming fast friends , they soon both moved with their families near coney island , where they became active community leaders . 	0
when four kids stop for gas at a strange gas station/freak show/chicken stand on halloween eve , they get directions to a spooky local site from a very strange attendant whose intentions arent that clear , and the story begins from there . 	0
the characters are so generic and the plot so bland that even as rogue cia assassins working for chris cooper's agency boss close in on the resourceful amnesiac , we don't feel much for damon/bourne or his predicament . 	1
gigli abducts the brother from his mental hospital and holds him hostage in his apartment . 	0
a powerful , compelling and intelligent if imperfect work . . . a film of enormous ambition which realizes its aims more often than not . 	1
a young french journalist , marina , is writing a report on 'the next film starred by melina : the story of lilly' . 	0
erin , who we discover is a master manipulator of the men in the gang , reveals another side to jack - a melancholy romantic who could have been a classical pianist . 	0
except shaun runs into one complication after another starting when his application is rejected after his dim-witted guidance counselor sends the wrong application . 	0
the central character isn't complex enough to hold our interest . 	1
immigrant worker tobias horvath gets up at 5 : 00 a . m . , washes , shaves , has some breakfast , and runs to the main square . 	0
when a prank goes terribly wrong landing a kid in the hospital , landon is assigned to tutor a young student on the weekends and participate in the drama club's spring play . 	0
this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . 	1
an engaging documentary about people who live in unusual homes . 	1
on their way to riker's and troi's honeymoon , the enterprise is sent near the neutral zone to romulan space , and picks up a prototypic twin of android data . 	0
